read_index,basename,mean_mapq,median_mapq,n_chromosomes,order,n_bins,read_length_bp,genes,n_genes
1212024,batch01,50.333333333333336,60.0,2,6,4,2164,,0
1212123,batch01,28.5,28.5,2,2,2,959,,0
1212179,batch04,21.2,12.0,4,15,4,3765,,0
1212233,batch04,57.666666666666664,60.0,1,3,2,986,,0
1212256,batch03,60.0,60.0,1,6,2,1645,,0
1212401,batch04,60.0,60.0,1,3,2,1728,,0
1212463,batch04,60.0,60.0,1,2,2,1262,,0
1212594,batch04,60.0,60.0,1,8,3,2217,,0
1212878,batch01,60.0,60.0,3,6,3,1932,,0
1213173,batch01,36.25,41.5,2,4,3,1625,4921515E04Rik,1
1213194,batch04,56.0,60.0,1,5,2,1579,,0
1213209,batch04,35.333333333333336,31.0,1,3,2,911,Gm53054,1
1213236,batch03,59.25,60.0,1,4,2,1890,,0
1213336,batch02,53.5,53.5,1,2,2,919,Mup16,1
1213349,batch04,48.333333333333336,60.0,1,3,2,846,,0
1213504,batch03,60.0,60.0,1,3,2,720,,0
1213534,batch02,60.0,60.0,1,7,3,2488,Gpc5,1
1213833,batch01,44.6,60.0,1,5,3,1870,Sp140l2,1
1213899,batch01,31.0,33.0,1,3,2,932,,0
1214002,batch01,24.0,0.0,3,7,5,1851,Btbd35f4,1
1214304,batch03,33.5,31.0,3,4,3,1304,,0
1214628,batch04,36.0,35.0,1,5,2,1581,,0
1214806,batch04,60.0,60.0,1,2,2,825,,0
1215530,batch03,60.0,60.0,1,3,2,1365,,0
1215625,batch01,48.333333333333336,60.0,1,6,2,2231,Zfp804b,1
1216393,batch04,45.75,60.0,1,4,3,1244,,0
1216480,batch03,39.0,48.0,2,4,4,1875,Grik2;Plac1,2
1216515,batch01,54.0,60.0,2,4,3,1402,,0
1216720,batch01,45.81818181818182,60.0,2,11,3,2641,Cntnap5b,1
1217041,batch01,42.333333333333336,60.0,1,3,2,1084,Gbe1,1
1217139,batch01,49.4,60.0,2,5,2,1456,Gm8229,1
1217200,batch03,40.333333333333336,60.0,2,3,3,1103,Gm11867,1
1217242,batch01,47.857142857142854,60.0,2,7,2,1451,,0
1217347,batch04,60.0,60.0,1,4,2,1056,,0
1217637,batch03,51.75,60.0,1,8,2,2140,,0
1217657,batch01,37.5,60.0,4,8,4,1887,Gpc5,1
1217790,batch04,60.0,60.0,1,2,2,685,,0
1218119,batch03,54.1,60.0,1,10,2,2369,,0
1218938,batch04,48.77777777777778,60.0,1,9,2,2444,,0
1218976,batch01,60.0,60.0,1,2,2,973,,0
1219074,batch02,60.0,60.0,1,2,2,1675,,0
1219076,batch04,55.5,60.0,2,6,4,1968,Chrna6;4932441J04Rik,2
1219444,batch01,28.857142857142858,22.0,3,7,6,1986,Vmn2r127;F8,2
1219486,batch04,60.0,60.0,1,3,2,1391,,0
1219635,batch03,51.333333333333336,60.0,1,6,3,1518,,0
1220082,batch03,0.25,0.0,2,4,4,1682,Gm16867;1700022A22Rik,2
1220405,batch04,41.8,60.0,2,5,3,1250,Csmd3,1
1220479,batch03,41.4,39.0,1,5,2,1224,Dpp10,1
1220527,batch03,48.57142857142857,60.0,1,7,3,2611,Cadm2,1
1220534,batch01,60.0,60.0,1,2,2,713,Gbe1,1
1220537,batch01,57.0,57.0,1,2,2,697,Vmn2r107;Gm49752,2
1220767,batch01,54.666666666666664,60.0,3,3,3,1163,,0
1221666,batch03,31.75,33.0,3,4,3,1382,,0
1221702,batch03,52.0,52.0,2,2,2,976,,0
1221793,batch01,30.5,30.5,2,2,2,1097,Cntnap5b,1
1221914,batch04,60.0,60.0,1,4,2,1431,,0
1223171,batch04,60.0,60.0,1,2,2,724,,0
1223233,batch01,38.6,60.0,1,10,4,2489,,0
1223353,batch04,57.0,60.0,1,6,2,1964,,0
1223534,batch03,49.22222222222222,60.0,3,9,3,2292,Map3k21,1
1223801,batch04,30.25,30.5,1,4,3,1641,,0
1223857,batch01,56.0,60.0,2,3,3,1379,Ptprd;Dcun1d2,2
1224052,batch01,60.0,60.0,1,3,2,885,,0
1224558,batch04,53.0,60.0,3,4,3,1325,Pard3,1
1225779,batch01,39.2,60.0,2,5,2,1110,Pcdh9,1
1226046,batch01,60.0,60.0,2,3,3,1230,,0
1226713,batch03,60.0,60.0,1,2,2,704,,0
1226966,batch01,49.333333333333336,60.0,1,3,3,947,Cdh20,1
1227162,batch01,36.0,47.0,5,6,5,1978,,0
1227452,batch01,20.0,0.0,2,3,3,944,,0
1227524,batch03,60.0,60.0,1,5,2,1280,,0
1227635,batch01,52.4,60.0,1,5,2,1412,,0
1227676,batch03,44.0,60.0,1,5,2,1878,,0
1227812,batch04,48.25,60.0,2,4,3,1919,Gm40847,1
1227878,batch01,57.5,60.0,1,4,3,1331,,0
1227887,batch04,60.0,60.0,1,3,2,1065,,0
1228649,batch03,30.5,30.5,1,2,2,1192,,0
1228840,batch01,19.0,19.0,1,2,2,688,,0
1228909,batch04,41.666666666666664,60.0,2,3,2,1133,,0
1228985,batch01,0.6666666666666666,0.0,1,3,2,763,,0
1229093,batch04,50.0,60.0,2,3,3,1381,Ikzf2,1
1229419,batch01,40.333333333333336,40.0,2,3,2,993,Defb44-ps,1
1229529,batch01,52.0,60.0,2,4,2,1144,Gm41654;Gm11867,2
1229780,batch01,31.0,31.5,3,4,4,1420,Grik2;Zfp804b,2
1229824,batch03,46.0,60.0,2,6,2,1684,,0
1230014,batch01,40.666666666666664,60.0,3,3,3,968,Dcc,1
1230303,batch01,45.25,60.0,2,4,2,1216,,0
1230321,batch04,60.0,60.0,1,2,2,1236,,0
1230381,batch01,31.0,31.0,2,2,2,584,,0
1230517,batch03,51.666666666666664,60.0,1,3,3,778,Cntnap5a,1
1230531,batch04,34.0,27.0,1,3,2,856,,0
1230540,batch03,7.666666666666667,0.0,1,6,4,1557,,0
1230541,batch03,15.5,15.5,1,2,2,773,,0
1230545,batch03,30.5,30.5,1,2,2,852,,0
1230708,batch04,50.857142857142854,60.0,1,7,2,2141,,0
1230778,batch01,60.0,60.0,1,2,2,998,,0
1231192,batch03,60.0,60.0,2,2,2,729,Gm49752;Gm28590,2
1231347,batch02,55.2,60.0,1,5,2,1457,Mgat4c;Lrriq1,2
1231704,batch04,48.857142857142854,60.0,3,7,3,1972,Epha6;Btbd9;Zfand3;Mdga1,4
1231818,batch01,50.75,60.0,2,4,3,1108,,0
1231935,batch04,48.81818181818182,60.0,1,11,2,2082,,0
1232471,batch04,34.2,49.0,1,5,2,1720,,0
1232987,batch01,60.0,60.0,1,6,2,2016,,0
1233042,batch01,60.0,60.0,2,4,2,1301,Casp12,1
1233672,batch04,55.0,60.0,1,3,2,1030,,0
1234288,batch03,22.4,13.0,2,5,3,1237,,0
1234337,batch04,60.0,60.0,1,3,2,1715,,0
1234372,batch04,36.4,60.0,2,5,3,1334,Gm33838,1
1234448,batch01,47.333333333333336,60.0,1,3,2,1382,,0
1234500,batch01,54.0,60.0,1,5,2,2019,,0
1234633,batch04,40.333333333333336,60.0,1,3,2,1199,,0
1234657,batch04,60.0,60.0,2,2,2,725,,0
1234980,batch01,30.0,30.0,3,4,4,898,,0
1235048,batch01,43.8,60.0,2,5,3,1628,,0
1235092,batch01,28.0,34.5,1,6,2,1498,,0
1235115,batch02,1.0,1.0,1,3,3,871,,0
1235116,batch01,60.0,60.0,2,4,2,1293,,0
1235289,batch01,32.0,32.0,2,2,2,834,,0
1235687,batch03,60.0,60.0,1,2,2,697,Gm49007,1
1235707,batch04,30.5,30.5,2,2,2,956,,0
1236489,batch01,60.0,60.0,2,2,2,705,,0
1236661,batch04,51.0,60.0,1,3,2,1014,,0
1236663,batch04,35.666666666666664,46.0,1,3,2,667,,0
1236782,batch02,37.8,60.0,1,5,3,1533,,0
1236838,batch01,60.0,60.0,1,4,2,1437,,0
1236959,batch01,60.0,60.0,1,3,2,1228,4921515E04Rik,1
1237075,batch04,39.8,50.5,1,10,2,2325,,0
1237108,batch01,54.333333333333336,60.0,1,3,2,803,4921515E04Rik,1
1237268,batch01,49.0,60.0,1,4,2,1297,Zfp804b,1
1237604,batch01,32.0,22.0,2,3,2,720,,0
1237893,batch01,46.4,60.0,1,5,2,2039,,0
1238273,batch04,0.5,0.5,1,2,2,877,,0
1238772,batch04,60.0,60.0,1,2,2,1096,,0
1238998,batch03,60.0,60.0,3,7,4,2357,Gbe1,1
1239354,batch01,60.0,60.0,2,2,2,867,,0
1239407,batch03,60.0,60.0,1,2,2,839,,0
1239689,batch01,52.166666666666664,60.0,1,6,2,1256,,0
1239818,batch03,0.0,0.0,1,2,2,718,,0
1240318,batch04,41.333333333333336,60.0,3,3,3,906,Mmp16,1
1241624,batch02,46.8,60.0,3,5,4,2214,Etd,1
1241649,batch01,55.0,55.0,1,2,2,771,,0
1241872,batch01,47.75,60.0,1,4,2,1000,,0
1241913,batch01,60.0,60.0,1,4,3,1006,,0
1242389,batch01,48.2,56.0,3,5,3,1330,,0
1242538,batch04,40.333333333333336,60.0,2,3,3,809,,0
1242625,batch04,48.75,60.0,1,4,2,1023,Dpp10,1
1243168,batch02,44.333333333333336,48.0,2,3,2,1332,,0
1243228,batch03,60.0,60.0,1,2,2,687,,0
1243288,batch04,60.0,60.0,1,4,2,1344,Lrfn5,1
1243536,batch04,60.0,60.0,1,3,2,1160,,0
1243736,batch01,48.0,60.0,2,5,4,1455,,0
1244031,batch01,20.666666666666668,1.0,2,3,2,1517,Pcdh7,1
1244065,batch03,30.333333333333332,25.0,3,3,3,841,,0
1244070,batch04,45.0,45.0,1,2,2,1205,A830082K12Rik,1
1244072,batch01,47.6,60.0,2,5,3,1500,,0
1244079,batch01,49.2,60.0,1,5,2,1519,Gm48779,1
1244210,batch01,50.25,60.0,1,4,2,1263,Mup-ps13,1
1244798,batch02,60.0,60.0,1,6,4,1659,Grik2,1
1245015,batch03,40.166666666666664,57.0,1,6,2,1747,Zfp804b,1
1245107,batch04,0.6666666666666666,1.0,2,6,4,1722,,0
1245138,batch04,54.333333333333336,60.0,2,3,2,850,,0
1245327,batch03,0.5,0.5,1,2,2,613,,0
1245410,batch01,0.3333333333333333,0.0,2,3,3,1022,,0
1245416,batch04,55.44444444444444,60.0,1,9,2,2604,Vmn2r102,1
1245875,batch03,60.0,60.0,1,2,2,1023,Sim1,1
1245878,batch01,36.5,36.5,2,2,2,1029,,0
1247406,batch04,52.0,60.0,1,5,2,1195,,0
1247865,batch04,60.0,60.0,1,4,2,1170,Gm44643,1
1247992,batch04,42.77777777777778,60.0,4,9,6,2739,Slc7a6;Mmp16;Gm12381,3
1248255,batch01,60.0,60.0,1,2,2,1040,Slco6b1,1
1248427,batch04,30.5,30.5,2,2,2,1096,Gm49685,1
1248843,batch01,60.0,60.0,2,4,2,1314,Cadm2;Elavl4,2
1248854,batch04,60.0,60.0,2,2,2,872,,0
1249588,batch01,46.166666666666664,55.5,1,6,2,1742,A230006K03Rik;B230209E15Rik,2
1249607,batch03,44.0,60.0,1,3,2,1778,,0
1249661,batch04,53.8,60.0,1,5,2,1873,,0
1249729,batch01,54.333333333333336,60.0,1,6,2,1616,,0
1249752,batch04,60.0,60.0,1,3,2,850,,0
1249903,batch03,12.25,0.5,1,4,3,960,,0
1249927,batch04,29.666666666666668,22.0,2,3,2,1286,Gm21990,1
1249942,batch04,41.5,41.5,2,2,2,1127,,0
1250028,batch04,20.0,0.0,1,3,2,1123,,0
1250176,batch04,60.0,60.0,1,2,2,862,,0
1250255,batch03,51.333333333333336,60.0,1,3,2,864,,0
1251235,batch01,60.0,60.0,1,3,3,1042,,0
1252015,batch01,45.666666666666664,60.0,1,3,2,947,Gm29051;Gm49752,2
1252633,batch01,16.5,2.5,2,4,3,1688,,0
1252770,batch01,60.0,60.0,2,2,2,668,,0
1253063,batch04,51.0,60.0,2,4,2,1065,,0
1253155,batch03,60.0,60.0,1,4,2,1249,Ccni;Arap2,2
1253168,batch03,50.0,60.0,1,4,2,937,,0
1253227,batch04,60.0,60.0,1,3,2,1557,,0
1253229,batch04,60.0,60.0,1,3,2,940,,0
1253389,batch03,60.0,60.0,2,3,2,1249,A530072M11Rik,1
1253411,batch04,60.0,60.0,1,2,2,770,Cnbd1,1
1253449,batch04,56.6,60.0,1,5,2,2112,Gbe1,1
1253714,batch01,60.0,60.0,1,2,2,1140,,0
1253869,batch03,40.333333333333336,60.0,1,3,2,1134,,0
1254092,batch04,60.0,60.0,1,2,2,1187,,0
1254388,batch03,46.4,60.0,2,5,4,1797,,0
1254671,batch04,0.5,0.5,1,2,2,752,,0
1254777,batch03,48.833333333333336,60.0,2,6,3,2060,,0
1254834,batch01,60.0,60.0,1,5,2,1580,,0
1255185,batch03,60.0,60.0,1,7,3,2053,Cntnap5b,1
1255214,batch04,50.333333333333336,60.0,1,3,2,880,Gm23975;Nkain3,2
1256248,batch03,50.0,60.0,3,3,3,983,Gm31718,1
1256549,batch04,51.333333333333336,60.0,1,3,2,747,,0
1256704,batch01,30.5,30.5,2,2,2,837,Cdh7,1
1256747,batch01,60.0,60.0,1,6,3,2028,,0
1257287,batch03,60.0,60.0,2,2,2,890,,0
1257382,batch04,41.333333333333336,60.0,1,3,2,806,,0
1257576,batch01,8.0,8.0,2,2,2,721,,0
1257646,batch04,33.0,35.5,2,4,2,1330,Nova1,1
1257863,batch03,59.0,60.0,1,3,2,1136,,0
1258037,batch01,39.4,60.0,1,5,3,1098,,0
1258136,batch04,45.25,60.0,1,4,2,1446,,0
1258200,batch01,60.0,60.0,1,3,2,873,,0
1258418,batch01,60.0,60.0,1,3,3,1138,Ptprd,1
1258520,batch01,41.333333333333336,60.0,2,6,3,1875,Cntnap5b,1
1259039,batch04,40.666666666666664,60.0,2,3,2,1194,Elavl4,1
1259345,batch04,53.25,60.0,2,4,2,1149,,0
1259911,batch04,30.5,30.5,1,2,2,1402,Gm44613,1
1260107,batch04,60.0,60.0,2,2,2,892,Gm49128,1
1260590,batch01,0.16666666666666666,0.0,1,6,3,1743,,0
1261157,batch04,60.0,60.0,1,5,2,2030,,0
1261191,batch01,31.0,31.0,1,2,2,700,,0
1261423,batch01,60.0,60.0,2,2,2,1017,Xkr4,1
1261608,batch01,36.0,35.0,1,3,2,800,,0
1261646,batch03,13.8,1.0,2,5,3,1159,Btbd35f13;Nkain3,2
1261836,batch03,42.4,60.0,2,5,3,1568,,0
1261893,batch04,53.25,60.0,1,4,2,1075,,0
1262354,batch03,53.166666666666664,60.0,1,6,2,1809,Cntnap5b;Pam,2
1262487,batch04,47.2,60.0,2,5,3,1261,Gm53054,1
1262562,batch01,60.0,60.0,1,4,2,1122,,0
1262565,batch02,45.25,60.0,2,4,3,1868,,0
1262823,batch04,60.0,60.0,1,2,2,1069,,0
1262840,batch03,58.0,60.0,1,3,2,767,,0
1263548,batch03,41.666666666666664,60.0,1,3,2,1064,,0
1263564,batch04,60.0,60.0,1,3,3,1223,,0
1263781,batch04,60.0,60.0,3,5,3,2029,Gm11867,1
1264469,batch02,52.0,60.0,1,3,2,920,,0
1264483,batch04,49.0,49.0,2,2,2,621,,0
1264733,batch04,60.0,60.0,1,2,2,743,,0
1265472,batch04,60.0,60.0,2,4,2,1653,,0
1265753,batch03,13.5,13.5,1,2,2,851,,0
1265949,batch01,43.333333333333336,60.0,1,3,2,791,,0
1265995,batch01,46.6,60.0,2,5,3,1810,Ammecr1,1
1266115,batch02,41.666666666666664,46.0,1,3,2,925,,0
1267105,batch01,30.5,30.5,2,2,2,909,,0
1267894,batch01,39.25,44.0,1,4,2,1190,,0
1267940,batch01,30.0,30.0,2,2,2,698,,0
1268304,batch04,60.0,60.0,1,4,2,1183,,0
1268524,batch04,46.5,46.5,1,2,2,866,Vmn2r127,1
1268562,batch04,44.666666666666664,60.0,1,3,2,759,,0
1268656,batch04,60.0,60.0,1,2,2,721,,0
1268765,batch01,60.0,60.0,1,2,2,789,,0
1268809,batch01,24.0,0.0,2,5,3,1461,Gm20663,1
1268835,batch01,60.0,60.0,2,3,2,1747,Gm26543;Gm19102,2
1269203,batch03,60.0,60.0,1,2,2,1009,Csmd3,1
1269749,batch03,60.0,60.0,1,2,2,778,4930533P14Rik,1
1270456,batch04,39.25,42.0,1,4,2,1521,Cadm2,1
1270626,batch04,60.0,60.0,1,2,2,742,,0
1270785,batch01,60.0,60.0,1,2,2,739,,0
1270816,batch03,11.75,9.5,2,4,3,1378,,0
1270889,batch01,60.0,60.0,1,6,2,1643,Gm12381,1
1271314,batch04,53.0,60.0,1,8,3,2805,Cadm2,1
1271425,batch03,30.5,30.5,2,2,2,745,Gm28826,1
1271600,batch04,60.0,60.0,1,2,2,957,,0
1271614,batch01,40.5,47.5,2,4,3,1004,,0
1271691,batch02,40.0,60.0,2,3,2,901,Ascc3,1
1271731,batch02,60.0,60.0,2,3,2,934,,0
1271784,batch04,60.0,60.0,2,3,2,1152,,0
1272069,batch01,53.6,60.0,1,5,3,1145,,0
1272320,batch04,60.0,60.0,1,3,3,1147,,0
1272333,batch01,36.166666666666664,42.0,1,6,3,1674,,0
1272339,batch01,53.5,60.0,1,8,2,1978,,0
1272340,batch03,60.0,60.0,2,6,2,1775,Spag16,1
1272438,batch01,49.75,52.0,1,4,2,1025,Dpp10,1
1272954,batch04,24.6,1.0,3,5,4,1395,A530072M11Rik,1
1273174,batch01,50.61538461538461,60.0,3,13,5,3977,Gm3373,1
1273314,batch04,49.77777777777778,60.0,2,9,3,2344,Gm11867;Gm30092,2
1273777,batch04,46.333333333333336,60.0,1,9,2,1781,Cblb;Alcam,2
1273955,batch03,2.5,1.0,2,6,4,1945,Gm14332,1
1273974,batch01,10.0,10.0,1,2,2,751,,0
1274501,batch04,30.25,30.5,4,4,4,1111,Cdh19,1
1274672,batch01,40.333333333333336,60.0,1,3,3,984,Nkain3;Gm12381,2
1275155,batch01,44.0,54.5,1,4,2,937,,0
1275521,batch04,46.375,60.0,2,8,3,2192,,0
1275524,batch04,40.0,60.0,2,3,3,995,,0
1276219,batch04,47.8,60.0,1,5,2,1169,,0
1276370,batch01,36.25,33.0,1,4,2,787,,0
1276673,batch01,42.0,60.0,1,5,2,1542,,0
1276928,batch04,60.0,60.0,1,3,2,872,,0
1277107,batch03,60.0,60.0,1,2,2,720,Gm11861,1
1277773,batch03,60.0,60.0,2,7,2,1866,Gm28756;Arap2,2
1277988,batch04,60.0,60.0,1,2,2,1071,,0
1278164,batch04,60.0,60.0,1,4,3,1497,,0
1278233,batch04,60.0,60.0,1,4,3,1705,,0
1278436,batch01,40.0,48.0,1,5,2,1891,,0
1279416,batch01,38.5,43.0,1,6,3,1336,Cntnap5b,1
1279864,batch03,60.0,60.0,1,2,2,647,,0
1280122,batch01,44.0,44.0,1,2,2,941,,0
1280668,batch03,32.5,32.5,2,2,2,682,,0
1280735,batch01,60.0,60.0,1,4,2,1390,,0
1281411,batch04,0.0,0.0,2,5,5,1316,,0
1281505,batch03,60.0,60.0,1,3,2,880,,0
1281546,batch04,55.5,55.5,2,2,2,651,,0
1281862,batch03,49.333333333333336,60.0,2,3,2,1010,Cadm2,1
1282072,batch03,60.0,60.0,1,2,2,941,,0
1282154,batch01,60.0,60.0,3,3,3,1587,Gm14715,1
1282166,batch02,60.0,60.0,1,4,2,1188,Fam172a,1
1282310,batch04,60.0,60.0,1,3,2,1028,,0
1283070,batch03,53.75,60.0,1,4,2,973,,0
1283095,batch01,60.0,60.0,1,2,2,769,,0
1283419,batch04,60.0,60.0,1,2,2,811,,0
1283421,batch01,60.0,60.0,1,2,2,925,,0
1283622,batch04,60.0,60.0,1,5,2,1879,,0
1283719,batch01,60.0,60.0,1,2,2,933,,0
1283755,batch01,58.0,58.0,1,2,2,680,,0
1284163,batch04,60.0,60.0,1,2,2,855,,0
1284227,batch03,60.0,60.0,1,2,2,754,,0
1284318,batch03,60.0,60.0,1,2,2,707,,0
1284596,batch04,60.0,60.0,1,6,3,2163,Mmp16,1
1284631,batch04,59.2,60.0,1,5,3,1591,,0
1284863,batch04,58.0,58.0,1,4,2,1258,Gm28168,1
1284977,batch03,53.5,59.5,1,4,2,1253,,0
1284990,batch03,52.4,60.0,2,5,3,1381,Pcdh7,1
1285427,batch04,21.666666666666668,5.0,3,3,3,899,Gm3194;Gm12876,2
1285805,batch04,52.666666666666664,60.0,1,3,2,1183,,0
1285815,batch01,60.0,60.0,1,4,2,1637,,0
1285961,batch01,60.0,60.0,1,4,2,1432,Lrrc4c,1
1286008,batch04,60.0,60.0,1,8,2,2516,,0
1286144,batch04,54.2,60.0,1,5,3,1105,,0
1286265,batch01,20.5,20.5,2,2,2,1402,,0
1286307,batch04,51.75,60.0,2,4,3,1146,,0
1286339,batch01,60.0,60.0,2,2,2,705,,0
1286542,batch04,37.25,44.5,2,4,2,1124,,0
1286730,batch03,40.0,60.0,3,3,3,1048,,0
1286995,batch04,53.54545454545455,60.0,2,11,2,3193,Gm49752;Vmn2r102,2
1287072,batch01,46.5,46.5,1,2,2,647,Cntnap5b,1
1287244,batch04,59.333333333333336,60.0,1,6,3,1501,4921515E04Rik,1
1288080,batch01,60.0,60.0,1,2,2,761,Cntnap5b,1
1288470,batch01,41.666666666666664,51.0,3,6,4,1692,4930549P19Rik;Vmn2r98,2
1289032,batch04,60.0,60.0,1,3,2,1119,,0
1289109,batch01,60.0,60.0,2,2,2,634,,0
1289122,batch04,60.0,60.0,1,2,2,921,,0
1289422,batch04,41.0,60.0,1,5,2,1550,Gm12374,1
1289592,batch01,57.25,60.0,1,4,2,1177,C630043F03Rik,1
1290100,batch04,44.0,44.0,1,2,2,602,Dpp10,1
1290136,batch04,54.333333333333336,60.0,1,3,3,1489,Cntnap5b;Slco6d1,2
1290349,batch01,24.0,11.0,2,3,2,1177,4930523O13Rik,1
1290528,batch01,52.285714285714285,60.0,1,7,2,1884,A230057D06Rik;Gm9801,2
1290619,batch04,45.666666666666664,60.0,2,3,2,946,,0
1290655,batch03,60.0,60.0,2,4,2,1389,,0
1290663,batch04,60.0,60.0,1,2,2,1133,,0
1290719,batch04,58.0,60.0,2,3,2,825,,0
1290942,batch04,0.0,0.0,2,3,3,1026,,0
1290991,batch01,23.444444444444443,12.0,4,9,5,2336,Gbe1;Gm53054,2
1291081,batch01,59.333333333333336,60.0,1,3,2,814,,0
1291527,batch04,60.0,60.0,1,3,2,1731,,0
1292128,batch04,52.0,60.0,1,3,2,932,,0
1292272,batch02,60.0,60.0,1,2,2,1002,,0
1292663,batch01,15.0,0.0,1,4,4,817,,0
1293129,batch03,60.0,60.0,1,3,2,969,,0
1293234,batch04,60.0,60.0,1,3,2,1119,,0
1293235,batch02,45.5,60.0,1,10,2,3075,,0
1293984,batch04,60.0,60.0,1,4,2,1410,,0
1294189,batch04,0.3333333333333333,0.0,1,3,2,960,,0
1294234,batch01,0.0,0.0,1,2,2,803,,0
1294466,batch01,51.0,60.0,3,8,6,2538,Stard13,1
1294586,batch03,52.625,60.0,3,8,3,2428,Sox1,1
1294589,batch01,45.0,49.0,1,4,2,1247,Gm43382,1
1294643,batch04,60.0,60.0,1,2,2,659,Gm12883,1
1295045,batch04,60.0,60.0,2,2,2,858,,0
1295124,batch03,40.22222222222222,60.0,1,9,3,2251,Mmp16,1
1295205,batch04,44.0,60.0,1,6,2,1292,,0
1295233,batch03,58.0,60.0,1,5,3,1650,,0
1295395,batch04,38.0,34.0,1,3,2,1033,,0
1295437,batch03,52.142857142857146,60.0,1,7,2,2878,,0
1295485,batch03,19.5,1.0,4,10,4,2860,,0
1295821,batch01,51.2,60.0,1,5,3,1503,,0
1296185,batch04,60.0,60.0,1,3,2,891,,0
1296316,batch04,60.0,60.0,1,4,2,1504,,0
1296682,batch04,28.4,32.0,2,5,3,1086,1700092C10Rik,1
1296790,batch04,60.0,60.0,1,2,2,756,Ascc3,1
1296903,batch04,45.25,60.0,3,4,4,1391,Ppfia2;Arhgap6,2
1297309,batch04,30.0,30.0,2,2,2,1026,,0
1297515,batch01,1.0,1.0,2,2,2,921,,0
1297578,batch03,37.4,60.0,1,5,2,1958,,0
1297706,batch04,55.4,60.0,1,5,2,1462,Tecrl;Epha5,2
1297733,batch04,6.714285714285714,1.0,4,7,7,1786,,0
1298206,batch04,45.25,60.0,1,4,2,1131,Gm38604;Gm47914,2
1298273,batch04,60.0,60.0,1,3,2,1194,Gbe1,1
1298426,batch04,36.0,41.5,2,4,3,1097,Ptprd,1
1298434,batch03,20.0,20.0,2,2,2,726,,0
1298675,batch03,30.5,30.5,2,2,2,886,,0
1298758,batch01,60.0,60.0,1,3,2,970,Gpc5,1
1298950,batch02,60.0,60.0,1,2,2,883,,0
1300404,batch04,55.6,60.0,1,5,2,1217,Mmp16,1
1300962,batch01,60.0,60.0,1,2,2,827,Gm49162,1
1301009,batch01,43.0,55.5,3,4,4,1055,Grik2,1
1301034,batch01,0.6666666666666666,1.0,1,3,3,1498,,0
1301761,batch01,60.0,60.0,1,2,2,657,Prkd1;Gm34304,2
1301984,batch03,45.25,60.0,3,4,4,1390,Lrrc4c,1
1302605,batch04,30.5,30.5,1,2,2,586,Flrt2,1
1302842,batch04,52.333333333333336,60.0,1,6,2,1781,,0
1302880,batch03,60.0,60.0,1,2,2,1012,,0
1303024,batch02,11.666666666666666,1.0,3,9,4,2061,Btbd35f7;Btbd35f21,2
1303093,batch04,41.75,54.5,2,8,3,1760,Gm12886;Gm12897,2
1303303,batch01,47.75,60.0,3,4,3,1350,Xkr4,1
1303616,batch01,60.0,60.0,1,2,2,919,,0
1303682,batch04,38.0,38.0,1,2,2,669,,0
1303685,batch03,30.0,30.0,2,2,2,691,,0
1303739,batch04,45.5,60.0,3,4,4,1795,,0
1303873,batch01,60.0,60.0,1,6,4,2548,Cntnap5b,1
1304007,batch04,47.75,59.0,3,4,3,935,,0
1304122,batch04,60.0,60.0,1,2,2,1032,,0
1304208,batch01,60.0,60.0,1,4,2,903,,0
1304209,batch01,54.0,60.0,2,4,3,1465,Gm48166,1
1304386,batch02,40.0,48.5,2,4,3,836,Spaca7,1
1304807,batch04,54.333333333333336,60.0,1,3,2,861,,0
1304893,batch04,54.285714285714285,60.0,2,7,2,3028,,0
1304894,batch01,40.333333333333336,60.0,2,3,3,1233,,0
1305110,batch03,37.333333333333336,50.0,2,3,3,1182,,0
1305116,batch04,39.8,60.0,1,10,2,2357,,0
1305724,batch03,60.0,60.0,1,2,2,971,,0
1305761,batch01,60.0,60.0,1,4,2,947,Csmd3,1
1306442,batch01,5.8,1.0,1,5,3,1467,,0
1307161,batch01,60.0,60.0,1,4,3,1248,Cblb,1
1308505,batch01,30.0,29.5,4,8,4,2959,4921515E04Rik;Zfp804b,2
1308603,batch01,20.333333333333332,1.0,3,3,3,722,Sdc2,1
1310609,batch04,46.0,48.0,1,5,2,845,,0
1310795,batch03,60.0,60.0,2,5,2,1967,,0
1311273,batch04,58.75,60.0,1,8,2,2755,4921515E04Rik,1
1312257,batch01,0.0,0.0,1,5,3,1446,,0
1312756,batch01,1.2,1.0,2,5,3,1188,,0
1312850,batch04,20.375,1.0,4,16,5,3742,Cers5,1
1312898,batch04,54.666666666666664,60.0,1,3,2,981,,0
1313409,batch01,14.0,16.0,3,3,3,1572,,0
1313458,batch03,49.5,49.5,1,2,2,748,Zfp804b,1
1313777,batch01,45.5,56.0,3,6,4,1762,,0
1314607,batch04,60.0,60.0,2,4,3,1111,Zfp804b,1
1315240,batch04,60.0,60.0,1,2,2,1006,,0
1315926,batch01,49.333333333333336,60.0,2,6,4,1935,Mfsd14b,1
1316648,batch01,36.5,43.0,3,6,4,1591,Nkain3,1
1317122,batch04,60.0,60.0,1,2,2,655,Lrrc4c,1
1317138,batch04,49.333333333333336,60.0,2,6,2,1995,Galnt13,1
1317557,batch01,52.0,60.0,1,5,2,1393,,0
1318572,batch04,15.88888888888889,1.0,1,9,6,2371,,0
